category_id,category_count,category_label
5041153,93,充电线收纳盒（分隔款）
4027003,93,无线蓝牙音箱（户外防水款）
4294583,93,迷你麦克风（直播款）
3843209,93,手机三脚架（桌面款）
74446,92,自拍补光灯（可调节亮度款）
4835015,92,相机清洁套装（气吹款）
3675758,92,SD存储卡（512GB款）
2240104,92,行车记录仪（双镜头款）
2453525,92,智能家居控制器（语音识别款）
1852398,92,智能门铃（夜视高清款）
2591545,92,智能灯泡（场景模式款）
466400,92,声控音响（低音炮款）
289692,91,电子闹钟（温湿度显示款）
1113817,91,桌面风扇（夹子款）
1446405,91,手持小风扇（喷雾款）
3231861,91,车载手机支架（伸缩款）
3159480,91,车载充电器（PD快充款）
389704,91,汽车空气净化器（滤芯款）
784830,91,智能体重秤（多人模式款）
4003932,91,体脂检测仪（蓝牙同步款）
3911423,91,便携式电源逆变器（纯正弦波款）
5068419,91,太阳能充电宝（折叠款）
583014,91,电子书阅读器（背光款）
1462446,90,数码相框（动态照片款）
2384854,90,录音笔（高清降噪款）
4169506,90,电子翻译器（拍照翻译款）
4517019,90,智能手写板（手写输入款）
4762182,90,手机信号增强器（定向款）
1957261,90,无线耳机挂绳（磁吸款）
2631608,90,耳机绕线器（硅胶款）
1023823,89,降噪耳塞（航空专用款）
3459125,89,智能手表表带（金属款）
2615163,89,VR眼镜（全景3D款）
583485,89,无人机（GPS定位款）
532507,89,智能追踪器（防丢款）
2805193,89,激光笔（红外款）
2409814,88,电动螺丝刀（多功能款）
2393184,88,电子显微镜（显微观察款）
535180,88,手机防水袋（全封闭款）
4625363,88,手机屏幕放大器（广角款）
382910,87,手机壳（磨砂款）
3985474,87,数据线收纳扣（硅胶款）
477292,87,无线充电器支架（可调节款）
902410,87,智能夜灯（定时关闭款）
4096107,87,智能窗帘控制器（APP控制款）
4868797,86,智能遥控器（场景模式款）
1689352,86,智能扫地机器人（扫拖一体款）
153285,86,智能语音助手（智能家居联动款）
283996,86,电子称重勺（精准计量款）
4235673,86,电子厨房计时器（倒计时提醒款）
1795157,86,智能保温杯（触屏款）
3388914,86,便携式WiFi热点（5G款）
898327,86,无线网卡（外置天线款）
2056274,85,电脑屏幕挂灯（冷暖光款）
3298361,85,笔记本电脑支架（升降款）
4251131,85,USB声卡（独立芯片款）
3731995,85,降噪耳机（混合降噪款）
472985,85,游戏方向盘（带离合款）
2837163,85,游戏座椅垫（透气款）
3864364,85,电竞耳机支架（壁挂款）
3228699,85,智能健康手环（心率带款）
1988066,85,智能睡眠眼罩（助眠音乐款）
3711641,85,智能水杯（温度调节款）
890050,85,智能插座定时器（循环设置款）
2158870,84,手机K歌麦克风（混响效果款）
3768664,84,电子节拍器（节奏训练款）
4723214,84,USB加湿器（静音款）
3919304,84,手机壳（渐变色款）
2210612,84,数据线（磁吸款）
4393424,84,无线耳机（骨传导款）
69607,84,蓝牙音箱（重低音款）
4334077,84,LED台灯（触摸款）
3582485,84,笔记本电脑包（减震款）
4364882,84,中性笔（凝胶墨水款）
751494,84,文件夹（加厚透明款）
3544014,84,垃圾桶（翻盖款）
1817077,84,衣架（多功能挂钩款）
3354186,84,厨房开瓶器（电动款）
625430,84,清洁刷（长柄旋转款）
3937192,84,牙刷（儿童款）
2615320,84,牙膏（抗龋齿型）
755175,83,梳子（负离子款）
4988911,83,小型剃须刀（旋转头款）
4286569,83,面膜（清洁型）
2721770,83,指甲油（持久亮泽款）
1628657,83,化妆刷（粉底刷款）
490076,83,零食礼包（进口零食款）
2208799,82,方便面（拌面料理款）
3935164,82,茶包（绿茶款）
2448593,82,速溶咖啡（拿铁风味款）
21059,82,发圈（细款）
240303,82,发夹（碎花款）
4368942,82,袜子（五指款）
269606,82,围巾（披肩款）
5099474,82,手套（骑行款）
1669167,82,瑜伽垫（双面款）
2360839,81,跳绳（计数电子款）
2895013,81,儿童拼图（拼图地图款）
668498,81,小型玩偶（盲盒款）
3309245,81,宠物玩具（逗猫棒款）
120033,81,猫抓板（瓦楞纸组合款）
2891509,81,宠物喂食器（自动喂食款）
3257290,81,订书机（省力款）
3544253,81,剪刀（裁缝款）
1922644,81,胶带（图案款）
3391862,80,回形针（大号款）
815311,80,便利贴（异形款）
4177144,80,桌布（防水防油款）
374584,80,收纳盒（抽屉分隔款）
1805756,80,鞋刷（马毛软刷款）
1025720,80,鞋垫（记忆海绵款）
3884119,80,香皂（牛奶款）
3567828,79,洗手液（泡沫型抗菌款）
410749,79,洗衣袋（大容量款）
1451814,79,干燥剂（食品级硅胶款）
1104384,79,防潮袋（衣柜专用款）
749203,79,空气清新剂（香氛机款）
5034390,79,蚊香（驱蚊液款）
2328673,79,电蚊拍（强电力款）
1058331,79,晾衣架（升降款）
322167,79,晒衣夹（铁质款）
2337395,79,浴室地垫（防霉款）
848854,79,杯子（马克杯款）
257909,79,餐具套装（竹制款）
3531700,79,保温杯（内胆涂层款）
4183103,78,小型盆栽（苔藓植物款）
4134433,78,桌面收纳架（模块化扩展款）
1610764,78,钥匙扣（钥匙圈款）
3454970,78,卡包（透明窗口款）
4537973,78,零钱包（迷你款）
1723409,78,手提袋（购物袋款）
4374048,78,贴纸（镭射款）
3443691,78,书签（丝绸款）
620409,78,相册（纪念款）
3335147,78,桌游卡牌（角色扮演款）
3736936,78,折叠伞（晴雨两用款）
3017203,77,太阳镜（偏光驾驶款）
3953647,77,发带（运动吸汗款）
3053292,77,耳钉（珍珠款）
4411949,77,戒指（开口调整款）
4826471,77,手链（编绳款）
3435808,77,挂饰（车内香水款）
3001296,77,仿真花（仿真绿植款）
318219,77,小夜灯（星空投影款）
182358,77,插座延长线（多孔款）
1414043,77,充电器（多口快充款）
2951233,76,移动电源（自带线快充款）
3343024,76,自拍杆（蓝牙款）
2617994,76,手机支架（车载款）
4551297,76,屏幕清洁套装（喷雾型款）
358773,76,桌面加湿器（静音超声波款）
949648,76,小型工具箱（家居维修款）
4121590,76,创意摆件（陶瓷款）
869764,76,香薰蜡烛（香氛款）
90791,75,火柴盒（复古铁盒款）
2796506,75,小型垃圾桶（带盖款）
1297791,75,桌面吸尘器（无线充电款）
3409740,75,旅行牙刷套装（儿童款）
2319611,75,折叠水壶（大容量款）
3392099,75,简易画板（可调节角度款）
1081037,75,彩色铅笔（专业级款）
2301954,75,橡皮擦（环保款）
1604691,75,学生尺子（三角尺款）
2881542,75,透明文件袋（加厚款）
1528133,74,小型镜子（补光款）
514392,74,电子计算器（金融理财款）
1561921,74,化妆棉（压缩片款）
2409937,74,卸妆水（敏感肌款）
1665992,74,睫毛夹（弧形升级款）
2644484,74,假睫毛（自然款）
2156156,73,眉笔（防水款）
4728774,73,口红（丝绒款）
2863168,73,腮红（液体款）
3010483,73,粉底液（高遮瑕款）
4757812,73,隔离霜（修饰毛孔款）
1104592,73,定妆喷雾（控油持妆款）
4241245,73,指甲锉（抛光细腻款）
1258177,73,指甲剪套装（高端款）
2575132,73,美甲贴纸（简约款）
4874492,72,护手霜（深层滋润款）
882095,72,香体喷雾（持久留香款）
4307317,72,运动护腕（加厚款）
941706,72,运动头带（防滑款）
332127,72,运动毛巾（速干抗菌款）
4911958,72,小型哑铃（可调节重量款）
815501,72,弹力带（阻力环款）
3026556,72,运动水壶（大容量款）
4853595,72,健身手套（透气耐磨款）
4350978,72,瑜伽砖（环保材质款）
3729292,72,护膝（护髌骨款）
2595793,72,跑步腰包（多功能款）
4954200,72,健身计步器（手环款）
724320,71,自动铅笔（0.7mm款）
4695078,71,彩色荧光笔（12色套装）
3883310,71,活页本（点阵款）
182615,71,订书钉（窄幅款）
2225310,71,修正带（加宽款）
4222240,71,水彩颜料套装（艺术家级款）
350027,71,毛笔（羊毫款）
4382196,71,画架（户外写生款）
1356029,71,手账胶带（主题定制款）
3870839,71,DIY手工材料包（刺绣款）
4600060,71,磁性书签（创意款）
293545,71,文件收纳袋（网格式款）
858800,71,笔袋（网格款）
1631778,71,创意橡皮（几何款）
4282651,71,钢尺（刻度清晰款）
4883737,71,桌面整理盘（皮革款）
3121949,70,多功能文具盒（磁吸款）
5126295,70,小型白板（双面白板款）
2852310,70,白板笔（粗头款）
1391195,70,文具收纳架（壁挂款）
3791831,70,学生计算器（编程型）
3110199,70,字帖练习本（软笔书法）
1639158,70,英语单词卡片（高频短语）
1990869,70,数学练习册（初中版）
2751787,69,科学实验工具套装（化学实验款）
4143151,69,彩色便签条（波浪款）
2413768,69,手工剪刀（绣花款）
715487,69,纸胶带（星空款）
4565729,69,DIY拼图套装（立体建筑款）
1601543,69,手绘模板（动物款）
3404739,69,阅读架（升降款）
1546352,69,折叠书桌灯（可调光款）
1898686,68,运动发带（薄款）
2994558,68,瑜伽袜（露趾款）
1406426,68,健身垫（厚款）
2862512,68,跳舞鞋（芭蕾款）
3926800,68,运动内衣（高支撑款）
2970453,68,瑜伽眼罩（遮光款）
3150229,68,健身拉力绳（弹簧款）
4858656,68,短跑训练鞋（钉鞋款）
2251446,68,运动护踝（压缩款）
3694486,68,网球拍（初学者款）
306202,67,乒乓球拍套装（家庭款）
2082734,67,羽毛球拍（入门款）
957385,67,健身课程体验券（私教课）
4220691,67,运动背包（双肩款）
2383838,67,防滑瑜伽垫（天然橡胶款）
2066340,66,美妆蛋（海绵款）
4870877,66,化妆刷清洗剂（免洗款）
3850614,66,睫毛增长液（滋养修护款）
4434812,66,面部按摩仪（EMS微电流款）
1125484,66,美容面膜刷（硅胶柔软款）
1780495,66,防晒喷雾（高倍数款）
5127795,66,美白精华（烟酰胺款）
927764,66,唇膜（果冻款）
2975713,66,眼线笔（极细款）
3885598,66,睫毛膏（防水型）
269234,66,高光粉（液体款）
5101577,65,修容棒（粉饼款）
943641,65,美甲灯（家用款）
2247880,65,美甲工具套装（全套款）
4870077,65,香薰精油套装（复方款）
1544586,65,染发工具（渐变喷雾款）
1421739,65,发蜡（清爽型）
3091480,65,发泥（强力定型款）
3957883,65,定型喷雾（保湿型）
539513,65,美容放大镜（高清款）
884828,65,睫毛滋养液（修复滋养款）
2972679,65,面部清洁仪（离子导入款）
1281227,65,美妆收纳盒（分隔款）
2288113,64,化妆镜（补光款）
63813,64,美甲贴钻（水晶款）
2952458,64,美甲亮片（闪粉款）
1297315,64,美甲UV胶（持久款）
3819363,64,手机镜头套装（微距款）
4989387,64,手机背夹电池（快充款）
2429887,64,无线充电板（磁吸款）
2684959,64,蓝牙耳机（主动降噪款）
3053420,64,耳机收纳盒（硬壳款）
1010656,64,Type-C转接头（弯头款）
1130080,64,Lightning转接头（二合一款）
3607626,64,USB分线器（多接口款）
3083452,64,多功能读卡器（高速传输款）
4334671,63,移动硬盘（2TB款）
48094,63,U盘（256GB款）
1292812,63,笔记本散热支架（静音款）
1730594,63,游戏手柄（震动反馈款）
2306045,63,智能手环（睡眠监测款）
1276979,63,智能插座（APP控制款）
3797203,63,小型投影仪（便携款）
2271402,63,便携式屏幕清洁器（静电吸附款）
3077776,63,电脑摄像头（内置麦克风款）
1382264,63,鼠标垫（RGB灯光款）
3505582,63,键盘防尘罩（硅胶款）
3897386,63,平板保护套（磁吸款）
2997109,63,平板支架（可调节角度款）
1198404,62,手写笔（精准压感款）
1674844,62,游戏耳机（虚拟环绕声款）
1766039,62,游戏鼠标（对称设计款）
4482419,62,电竞键盘（青轴款）
1454470,62,无线路由器（WiFi 6款）
2044304,62,网线钳（多功能款）
4365013,62,水晶头（屏蔽款）
2989452,62,HDMI高清线（镀金款）
3294401,62,VGA转HDMI转换器（4K支持款）
4524771,62,充电线收纳盒（分隔款）
2627103,62,无线蓝牙音箱（户外防水款）
1170772,62,迷你麦克风（直播款）
1252230,61,手机三脚架（桌面款）
3610536,61,自拍补光灯（可调节亮度款）
4387956,61,相机清洁套装（气吹款）
3233128,61,SD存储卡（512GB款）
3323163,61,行车记录仪（双镜头款）
1171434,61,智能家居控制器（语音识别款）
668960,61,智能门铃（夜视高清款）
1953179,61,智能灯泡（场景模式款）
3909718,61,声控音响（低音炮款）
2466971,61,电子闹钟（温湿度显示款）
2043591,61,桌面风扇（夹子款）
2204097,61,手持小风扇（喷雾款）
4191275,60,车载手机支架（伸缩款）
244923,60,车载充电器（PD快充款）
2737340,60,汽车空气净化器（滤芯款）
3448250,60,智能体重秤（多人模式款）
3461734,60,体脂检测仪（蓝牙同步款）
151648,60,便携式电源逆变器（纯正弦波款）
2268637,60,太阳能充电宝（折叠款）
2089582,60,电子书阅读器（背光款）
4995985,60,数码相框（动态照片款）
4896062,60,录音笔（高清降噪款）
864424,59,电子翻译器（拍照翻译款）
3264833,59,智能手写板（手写输入款）
2883724,59,手机信号增强器（定向款）
970338,59,无线耳机挂绳（磁吸款）
1447685,59,耳机绕线器（硅胶款）
1014423,59,降噪耳塞（航空专用款）
2675427,59,智能手表表带（金属款）
2981856,59,VR眼镜（全景3D款）
982081,59,无人机（GPS定位款）
4107781,58,智能追踪器（防丢款）
