user_id,face
3616,创业者
6939,创业者
3932,创业者
6398,创业者
5917,创业者
3783,创业者
2754,创业者
6852,创业者
6938,创业者
6988,创业者
1822,创业者
8939,创业者
7668,创业者
5904,创业者
7401,创业者
5829,创业者
11048,创业者
2173,创业者
6956,创业者
4085,创业者
3988,创业者
4371,创业者
6413,创业者
3964,创业者
7691,创业者
8705,创业者
1928,创业者
6845,创业者
4758,创业者
6540,创业者
2042,创业者
7018,创业者
5500,创业者
4104,创业者
5988,创业者
7035,创业者
49,创业者
8563,创业者
2676,创业者
2269,创业者
9084,创业者
4650,创业者
6304,创业者
1399,创业者
10918,创业者
1787,创业者
8092,创业者
344,创业者
4906,创业者
7893,创业者
6389,创业者
5419,创业者
343,创业者
2814,创业者
2720,创业者
3965,创业者
7126,创业者
7055,创业者
6921,创业者
3199,创业者
9551,创业者
2611,创业者
3462,创业者
51,创业者
7217,创业者
4351,创业者
5517,创业者
2809,创业者
9042,创业者
1066,创业者
3322,创业者
4212,创业者
6157,创业者
7248,创业者
3025,创业者
7065,创业者
6906,创业者
6063,创业者
6705,创业者
7050,创业者
2165,创业者
8482,创业者
3632,创业者
620,创业者
9234,创业者
6519,创业者
674,创业者
5668,创业者
9283,创业者
7372,创业者
10587,创业者
7311,创业者
2534,创业者
5876,创业者
1258,创业者
8978,互联网从业者
9753,金融从业者
9439,教育从业者
10787,医疗从业者
5513,法律从业者
3836,咨询顾问
2906,市场营销人员
4745,人力资源专员
8861,行政人员
5716,设计师
8251,程序员
403,产品经理
1257,运营专员
7611,会计 / 财务
10588,公关人员
9893,零售店员
9842,餐饮从业者
5736,物流快递员
10031,网约车司机
4638,导游 / 旅游从业者
4240,美容美发师
7414,健身教练
4498,家政服务人员
7358,客服专员
8207,销售顾问
6892,自由设计师
2533,独立摄影师
10278,自媒体创作者
6593,插画师
418,作家 / 文案
6962,音乐人
2215,短视频博主
2639,电商主播
9417,网红 / 达人
7204,手工匠人
6903,大学生
9627,研究生 / 博士生
10174,留学生
1005,教师 / 教授
5759,科研人员
1065,培训师
6511,中小学教师
6184,辅导员
925,实习生
7155,应届毕业生
59,工程师
9296,技术工人
6085,电工 / 维修师
5981,建筑从业者
8486,机械操作员
9668,质检员
2221,化工从业者
2245,航空航天技术人员
5377,电子工程师
10459,汽车维修师
4493,农民 / 种植户
4304,渔民 / 养殖户
5931,畜牧从业者
8800,园艺师
10473,林业工作者
4584,手工艺人
10744,非遗传承人
9036,传统匠人（如木工、陶艺）
10100,餐饮店主
1699,小商户老板
5241,公务员
4845,军人 / 警察
7463,消防员
10069,空乘 / 飞行员
3230,医护人员（医生 / 护士）
4769,心理咨询师
1593,翻译 / 口译员
10281,会展策划师
4154,婚庆从业者
6830,殡葬行业从业者
842,全职家长
7593,家庭主妇 / 主夫
8864,二胎 / 多孩家长
1703,准父母（备孕 / 孕期）
10498,退休人员
9547,空巢老人
3365,养宠家庭主人
8466,残障人士护理者
7546,家政管理者
9950,家庭采购决策者
5974,元宇宙设计师
162,跨境电商从业者
1527,数据标注员
5035,电竞从业者
1543,游戏代练 / 陪玩
7784,虚拟主播
6448,直播运营
10718,社群管理员
1848,新媒体运营
4928,跨境买手
9591,跨境买手
7848,上班族  
7918,加班族  
9359,通勤族  
8505,办公室新人  
4756,管理层（总监/经理）  
5531,行政采购人员  
1752,出差达人  
129,远程办公者  
775,会议频繁者  
7317,久坐人群  
7678,宝妈  
8449,宝爸  
2592,孕妈（孕期）  
2832,备孕人群  
832,二胎家庭  
9342,三胎家庭  
4815,隔代抚养者（爷爷奶奶/外公外婆）  
9729,家庭主妇/主夫  
9193,育儿嫂  
9657,早教机构采购者  
10208,宅家党  
9998,外卖依赖者  
1964,下厨爱好者  
3637,烘焙新手  
7418,健身自律者  
905,养生达人  
8370,熬夜党  
9048,咖啡刚需者  
9569,奶茶爱好者  
6641,零食囤货狂  
2009,追剧党  
1918,游戏宅  
8511,汉服爱好者  
6987,剧本杀玩家  
5902,露营新手  
8575,徒步发烧友  
4250,海淘用户  
8260,直播间观众  
2890,短视频创作者  
1717,社交平台种草者  
2997,毕业生（求职季）  
3726,新婚夫妇  
9574,丁克家庭  
8596,空巢青年  
4210,银发族（退休生活）  
5977,养宠新手  
8651,多宠家庭  
6516,残障人士
5092,游戏宅  
3744,汉服爱好者  
5703,剧本杀玩家  
2287,露营新手  
7101,徒步发烧友  
9513,海淘用户  
5402,直播间观众  
7920,短视频创作者  
3707,社交平台种草者  
5528,毕业生（求职季）  
9059,新婚夫妇  
4499,丁克家庭  
2657,空巢青年  
10955,银发族（退休生活）  
3055,养宠新手  
4192,多宠家庭  
2803,残障人士
7553,追剧党  
4296,游戏宅  
7715,汉服爱好者  
2409,剧本杀玩家  
954,露营新手  
8537,徒步发烧友  
4449,海淘用户  
3528,直播间观众  
10060,短视频创作者  
8504,社交平台种草者  
3550,毕业生（求职季）  
1814,新婚夫妇  
5067,丁克家庭  
2226,空巢青年  
7994,银发族（退休生活）  
741,养宠新手  
9260,多宠家庭  
8970,残障人士
8101,下厨爱好者  
6110,烘焙新手  
3215,健身自律者  
7528,养生达人  
784,熬夜党  
4440,咖啡刚需者  
1091,奶茶爱好者  
2540,零食囤货狂  
7910,追剧党  
9808,游戏宅  
6474,汉服爱好者  
1218,剧本杀玩家  
8690,露营新手  
8699,徒步发烧友  
7571,海淘用户  
4483,直播间观众  
11050,短视频创作者  
10914,社交平台种草者  
3196,毕业生（求职季）  
5254,新婚夫妇  
98,丁克家庭  
7374,空巢青年  
6017,银发族（退休生活）  
372,养宠新手  
1847,多宠家庭  
8706,残障人士
6556,互联网从业者
7657,金融从业者
10037,教育从业者
5507,医疗从业者
8178,法律从业者
2286,咨询顾问
4044,市场营销人员
3260,人力资源专员
10055,行政人员
7436,设计师
8312,程序员
6429,产品经理
995,运营专员
1962,会计 / 财务
8863,公关人员
2553,零售店员
2637,餐饮从业者
1010,物流快递员
5856,网约车司机
6843,导游 / 旅游从业者
10442,美容美发师
2602,健身教练
3522,家政服务人员
4379,客服专员
5011,销售顾问
9081,自由设计师
4805,独立摄影师
9861,自媒体创作者
9304,插画师
8208,作家 / 文案
2176,音乐人
1132,短视频博主
7907,电商主播
9996,网红 / 达人
8209,手工匠人
1615,大学生
356,研究生 / 博士生
7653,留学生
8415,教师 / 教授
8253,科研人员
1709,培训师
4837,中小学教师
8837,辅导员
8381,实习生
6049,应届毕业生
377,工程师
9054,技术工人
2248,电工 / 维修师
7812,建筑从业者
9948,机械操作员
8580,质检员
6002,化工从业者
940,航空航天技术人员
871,电子工程师
1163,汽车维修师
9159,农民 / 种植户
10710,渔民 / 养殖户
2728,畜牧从业者
6570,园艺师
6793,林业工作者
4636,手工艺人
8767,非遗传承人
9106,传统匠人（如木工、陶艺）
2335,餐饮店主
2702,小商户老板
1290,公务员
2983,军人 / 警察
8218,消防员
10227,空乘 / 飞行员
4417,医护人员（医生 / 护士）
2389,心理咨询师
7544,翻译 / 口译员
2799,会展策划师
8802,婚庆从业者
10576,殡葬行业从业者
541,全职家长
4749,家庭主妇 / 主夫
6424,二胎 / 多孩家长
8538,准父母（备孕 / 孕期）
8028,退休人员
10489,空巢老人
929,养宠家庭主人
699,残障人士护理者
7830,家政管理者
8239,家庭采购决策者
5606,元宇宙设计师
9731,跨境电商从业者
8574,数据标注员
7598,电竞从业者
6694,游戏代练 / 陪玩
8244,虚拟主播
689,直播运营
1470,社群管理员
2086,新媒体运营
9798,跨境买手
8612,跨境买手
9391,上班族  
3443,加班族  
6307,通勤族  
1305,办公室新人  
6309,管理层（总监/经理）  
7652,行政采购人员  
8901,出差达人  
9976,远程办公者  
514,会议频繁者  
3169,久坐人群  
8213,宝妈  
9327,宝爸  
4734,孕妈（孕期）  
10468,备孕人群  
7881,二胎家庭  
3106,三胎家庭  
1517,隔代抚养者（爷爷奶奶/外公外婆）  
10237,家庭主妇/主夫  
8930,育儿嫂  
308,早教机构采购者  
6243,宅家党  
4100,外卖依赖者  
9331,下厨爱好者  
5408,烘焙新手  
2895,健身自律者  
6756,养生达人  
10655,熬夜党  
9154,咖啡刚需者  
191,奶茶爱好者  
2865,零食囤货狂  
9783,追剧党  
8305,游戏宅  
9525,汉服爱好者  
9392,剧本杀玩家  
2098,露营新手  
3837,徒步发烧友  
9528,海淘用户  
9297,直播间观众  
4961,短视频创作者  
9151,社交平台种草者  
9477,毕业生（求职季）  
3600,新婚夫妇  
10306,丁克家庭  
10201,空巢青年  
6992,银发族（退休生活）  
10781,养宠新手  
1820,多宠家庭  
4202,残障人士
7309,游戏宅  
4973,汉服爱好者  
9000,剧本杀玩家  
246,露营新手  
1760,徒步发烧友  
3706,海淘用户  
6575,直播间观众  
859,短视频创作者  
8267,社交平台种草者  
1868,毕业生（求职季）  
8536,新婚夫妇  
10391,丁克家庭  
2987,空巢青年  
5342,银发族（退休生活）  
7995,养宠新手  
4556,多宠家庭  
1586,残障人士
437,追剧党  
4634,游戏宅  
10546,汉服爱好者  
6734,剧本杀玩家  
9535,露营新手  
10889,徒步发烧友  
1224,海淘用户  
9501,直播间观众  
9199,短视频创作者  
1505,社交平台种草者  
3240,毕业生（求职季）  
10835,新婚夫妇  
6831,丁克家庭  
6408,空巢青年  
5363,银发族（退休生活）  
3352,养宠新手  
9420,多宠家庭  
8723,残障人士
139,下厨爱好者  
8361,烘焙新手  
3389,健身自律者  
9872,养生达人  
5309,熬夜党  
1944,咖啡刚需者  
902,奶茶爱好者  
10621,零食囤货狂  
2600,追剧党  
10384,游戏宅  
5781,汉服爱好者  
3444,剧本杀玩家  
7550,露营新手  
10338,徒步发烧友  
9343,海淘用户  
3861,直播间观众  
8190,短视频创作者  
4671,社交平台种草者  
8742,毕业生（求职季）  
3061,新婚夫妇  
5115,丁克家庭  
7176,空巢青年  
3796,银发族（退休生活）  
8256,养宠新手  
8491,多宠家庭  
2581,残障人士
9788,互联网从业者
10027,金融从业者
6261,教育从业者
10407,医疗从业者
8424,法律从业者
178,咨询顾问
1169,市场营销人员
1009,人力资源专员
9285,行政人员
2739,设计师
23,程序员
10260,产品经理
10341,运营专员
3794,会计 / 财务
4168,公关人员
1867,零售店员
1002,餐饮从业者
2752,物流快递员
7759,网约车司机
10917,导游 / 旅游从业者
3918,美容美发师
993,健身教练
11060,家政服务人员
10456,客服专员
532,销售顾问
1409,自由设计师
8083,独立摄影师
1141,自媒体创作者
7163,插画师
2929,作家 / 文案
6314,音乐人
9328,短视频博主
8892,电商主播
6147,网红 / 达人
1401,手工匠人
3393,大学生
10169,研究生 / 博士生
9511,留学生
2982,教师 / 教授
10283,科研人员
2070,培训师
7290,中小学教师
