user_id,goods_id,category_id,comment
10804,3878629,4789432,物流速度慢，包装有破损，切面整齐疑似让人打开过，这次购物很不满意，要是没钱买胶带我可以加钱，机器还没使用，使用看看再来评论。
10968,486722,4170419,"200万像素的拍照,26万色的屏幕,但最重要的还是优秀的mp3功能."
1825,2790543,3158249,我购买的是4个装2公斤的，为什么收到的是3个火龙果？给我解释！分量也不够吧。
436,5153434,4639855,很好，一直都用这个牌子，味道不错，速度很快，快递小哥直接送到门口的，买套盒还多送了一小瓶
10980,149203,4690421,我是自来水，华为的东西就是不行
10086,2075645,965809,看完第一部升职记后，立刻就买了续集。只看了几十页，还没有看完。我很喜欢作者作为白领的那种职业性的语言；人与人交往的那种细微感受和心里活动。虽然我不是外企白领，但完全能感受到那个工作圈子的人际交际，工作氛围，我将之作为一种新的人生体验来读。作者不是一个地道的作家，故事没有那多的戏剧性，但是她对自己工作圈子的细微感受，和很强在表达能力，确实产生了一种体验性的阅读效果。推荐一下。
815,2263726,3664107,查了下，2010年开始在京东网购，买的东西不少，从没有评论过！这是第一次！
2090,4877816,4801426,不错的一次购物，很是满意哦！
6480,3681430,2025483,差死了，没几个可以吃的，都干巴巴的，下次都不买了，很大的差评。
3572,1675852,2422417,1.屏幕和按键面积偏小； 2.不支持有声短片的录制； 3.铃声音量不足； 4.欠缺无线传输接口；
10024,1713881,5053508,我没想到刚过四岁生日的女儿竟然对这本书很感兴趣。说实话一开始拿到这本书的时候我心里很没底，因为正如有些评论中所写的，画面很乱，而且知识点很多，我都不知道该怎么去跟孩子讲，于是试着讲了《海底探险》，没想到孩子很爱听，讲完之后问我：“还有么？”一听说总共有十本，高兴地不得了。这两天总在重复问我一个问题，：“为什么她们的校车那么神奇呀？”
1072,221857,1363459,实话实说，屏幕拖影非常严重！非常非常严重！！好在只是用来看视频，视频还能接受，屏幕色泽跟电脑差距好大
273,493115,1733868,好评，我感觉不错，你看它耽误睡觉，呵呵呵。
1387,2981742,3274258,不好吃，很酸，品相差，价格太贵了，不推荐。
3100,4211084,1299190,不怎么好用，看视频有时候都像是被干扰的，全是彩色的话！不好一分价钱一分货
8945,683602,957119,这次买的苹果超好吃，一个字值了！希望商家生意越来越 大！快递速度真是快京东！
10984,3145758,4537973,"26万色的屏幕效果不错,电话簿存量大,mp3音质较好,还支持移动QQ"
10996,1854236,2735466,买这款手机时我是看中了它的屏幕，采用了65536色CSTN彩色屏幕，无论是文字或是图片的显示都相当细腻生动，屏幕的对比度与光亮度都十分充足。不仅“身材”出众，S800的功能也是非常的强大，S800每一个功能选项都有相应的动画作为图标指示，感觉非常人性化。对于用户使用较多的短信功能，S800提供了数字、英文、拼音和笔画四种输入方法。S800支持EMS短信并且提供了EFR_STK支持。自己摸索出来，在编辑短消息时，按“＃”键来快速切换输入法。不妨告诉你S800的正常通话时间约为两小时，预期待机时间为120小时，如果使用频繁，电池差不多正常使用两天。在铃声方面，S800采用了64和弦铃音，30首特色MIDI铃声，呵呵，当然如果你嫌少可以去康佳乐园下载更多的铃音。
7972,2003243,4242717,用了一段时间，系统用的流畅，不卡顿，整体感觉不错？
9610,1063089,895939,还没用呢，数量没问题，是否正品，好不好用的，用用再说吧
3216,1982284,982926,商品标注的内存是32G，东西拿到手一看，只有24G，我知道机子原有的系统要占一定的内存，但是这差距也太大了吧，一般的机子也就差个4G左右，这个一差差了8G，这一定是有问题的，偷工减料太明显了。
4482,3711320,1767199,包装不错，但太香了，还以为漏了
1146,4088252,1610764,拍照只提供一般、室内、室外及夜间4种拍摄模式，有些单调；而且照片效果也一般，朋友拿着的不到一千六的手机，也比我的清晰。而且，原装配件也只有一个锂电池，连座充都没有，数据线什么就想都别想了。短信容量大是大，可不实用;电话薄项目也多，可实际使用时，我也就用个前几条。如果把这些“多余”的换个MP3功能、蓝牙或者手写功能，或者把像素值高些拍出的照片耐看些也行！总之，对它不够满意，外观也没有活力。！
5680,3153516,3776866,送的很快，物美价廉，已经习惯了京东购物，很好，比超市方便
10458,4236222,4801426,说的挺快，东西挺好。
2524,1223845,3264833,里面的内容都是作为家长在教育孩子的过程中都要要经历的，可看性很强。很有道理，现在我按照里面讲的模仿了些，结果孩子喜欢。特别是阅读这方面，我孩子本来就喜欢听我讲故事，阅读基础是有的。现在增加了点字读书，几天功夫，她也喜欢上点字读书。我不点牢读故事书，她还会觉得奇怪。呵呵！非常实用有值得每个妈妈思考的好书、
7466,759857,4357323,感觉《朗读者》的调子是灰蓝色的。我是在火车上一口气读完这本书的，合上书后，我把眼光投到窗外远远远远的远方，流下泪来。米夏用十五年，为汉娜朗读别人的悲欢离合，儿汉娜则用一生，为米夏朗读了自己的爱与尊严。她守护着自己卑微的秘密，留存着自己小小的爱情，她裁下自己过去在集中营的日子，贴在了在狱中的十数年，背负着令人压抑的沉重和令人窒息的甜蜜，在那一方斗室里，读写着，看窗外花叶飘零，聆听鸫鸟的歌唱和雨点的敲打声……她是多么期盼着心中的那个少年对她依旧迷恋和依赖啊！“你为什么，不给她写写信呢？”典狱长如是问时，米夏努力抑制着哽咽。汉娜31岁时的脸庞，恍惚间，浮现米夏眼前，重叠在那张已然衰老，却依然平静的遗容上。那时那刻，记忆呼啸而过。带着鲜果的诱人香气的汉娜，好像从来没有老去过……
381,636630,1464116,打开包装箱浓浓的苹果的香味，冷链生鲜还有微微的水润，个头不大，水脆汁多味甜，送货超快！
10302,2503661,1216617,已经帮人买了很多本，最近的一次订的4本都缺了大图、目录、1－5页，大家收货一定检查清楚！
345,3657510,874415,1、样子沉稳老练，无论屏幕还是按键看上去都很大气，但不笨重；2、功能上没有冗余，该要的功能都有了，如摄像、录音等，摒弃了MP3、收音机等功能（要知道这两个功能很不适用，即费电，容量又小）；3、体积虽然变化不大，但容量不小，比如容量电话本容量达到1000之多，用起来很爽；4、我最欣赏西门子的T9中文输入法，其联想功能相当强，中文输入又方便又省时，西门子所用的T9词语联想功能是其他几个品牌不可比拟的。
10270,2520665,4731191,不知大陆观众有多少看过台湾的“生活智慧王”节目，里面介绍了很多生活技巧，尤其是居家烹饪方面的。这本书专门介绍了能在较短时间内作出美味不重样而且健康的餐点的方法技巧，很适合现代社会的忙碌一族（或者说是懒人吧），还有提高烹饪效率的一些窍门。图片很直观，文字就简略了些，要掌握技巧还得多实践啊，比老吃快餐或外卖好多了，还能增进跟家人的感情哦～
8163,4141110,570735,为什么我要的是不能打电话的你要跟我发个能打电话的
8404,3534189,2268637,一星都不想给 太tm次了 摄像头迷糊告诉我升级下就好了 我说照相发白 客服说这手机就这样 手机有点划伤还不给退 刚买几天 告诉我能二手手机回 收 现在的京东真是越来越次了 唉
10057,4675617,2241047,买书之初绝对没想到儿子会如此青睐这本书，这半年多，他是早也读晚也读，走到哪带到哪，几乎翻烂了。所以不得不再买了一本。多数时候让他自由阅读，偶尔跟他一起练习对话。也许比较适合他的喜好，基本上他很有兴致地自学完成了，并且在日常生活中试着运用其中的句型和表达。对于他而言，绝对是物超所值了。他开始阅读这本书时大约7岁左右，因为已经有一些英文单词和阅读基础，所以可以较好地接受。
10063,1786340,4145813,就是一个小礼盒，几乎不给差评，我想说洗完真的头发特别涩粘，就跟粘上糖了一样，吹干还打结，短短的头发都梳不开！
1998,3559553,2640118,还不错本来是要买750毫升的看错了我头皮屑以前多用过很多洗发水后面用清扬就没了，不过用了半年就没用了有头皮屑好多年的建议用康王的刚刚有头皮屑的建议用清扬这是我的经历康王比较贵就是了一包都几块钱上次去药店买小小一瓶35贵的要*头皮屑没多少年就买两包康王后面用清扬就好了除了清扬和康王别的感觉去头皮屑都是*的完全没用
710,4149601,1207887,用了一段时间，效果不怎样
2448,3981509,1846937,老板不错，东西也不错。
1249,219197,1008362,这种苹果已经买过多次了，水分多，甜酸可口。头天晚上下单，第二天东西就送来了，京东的服务一如既往，很满意。
